resp_flag,GEND,AART,ADBT,ADEP,AHBP,AHCH,ARES,AHRT,ADGS,AHRL,AVIS,BANK,FINI,INLI,INMEDI,INVE,IOLP,ONLA,SGFA,SGLL,SGOE,SGSE,SGTC,NOC19,NAH19,age,c210apvt,c210b200,c210blu,c210bpvt,c210cip,c210ebi,c210hmi,c210hva,c210kses,c210mah,c210mob,c210mys,c210pdv,c210pmr,c210poo,c210psu,c210pwc,c210wht,ilor,meda,pdpe,tins,zhip19
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,7,75,99,7,7,1,99,139,197,811,159,60,0,6,7,67,89,95,33,86,1,26,65,7,8
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,72,86,26,36,14,28,37,42,143,74,52,2,3,19,50,54,62,33,51,2,61,58,5,2
1,F,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,0,3,71,71,11,15,29,3,23,26,175,67,46,0,3,1,28,9,19,19,69,22,43,66,16,3
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,2,78,97,61,12,3,90,75,94,232,108,48,0,5,6,65,89,99,43,68,3,60,65,8,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,84,8,21,16,15,35,38,356,71,49,0,3,13,39,44,81,52,44,30,61,46,9,1
1,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,3,2,71,98,23,13,2,76,79,104,258,107,54,0,5,19,49,78,63,28,81,2,39,60,9,7
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,73,90,19,21,10,45,47,58,375,83,54,0,3,18,29,51,77,41,49,12,49,40,8,8
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,66,92,28,24,8,47,44,52,149,76,48,3,3,21,46,47,56,34,61,1,31,74,5,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,67,98,14,7,2,99,117,155,425,134,56,0,6,4,68,97,99,48,83,29,49,54,12,9
1,M,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,1,1,67,78,13,61,22,26,34,40,153,66,60,2,3,26,22,18,18,15,30,2,60,57,9,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,75,94,7,2,6,76,66,89,999,118,48,0,6,9,19,0,0,10,91,18,45,53,13,6
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,78,19,26,22,36,39,44,94,73,53,1,4,22,29,57,83,38,49,19,64,44,11,6
1,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,1,2,66,76,6,34,24,6,24,26,50,62,40,0,3,24,10,2,9,35,35,99,39,69,1,6
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,71,99,1,12,1,49,51,61,490,104,65,0,4,13,54,56,62,28,80,17,26,65,5,1
1,M,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,0,2,66,92,51,15,8,91,67,81,293,93,55,0,4,12,64,91,99,34,71,8,44,70,12,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,96,1,0,4,98,119,169,999,163,52,0,6,9,47,73,0,16,99,7,45,53,13,5
1,M,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,N,Y,0,3,66,65,1,41,35,6,25,26,42,62,48,0,3,24,31,31,62,34,33,19,62,60,11,7
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,0,1,70,85,1,19,15,32,41,48,465,86,57,0,4,17,39,41,26,24,68,19,72,38,13,3
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,71,74,7,18,26,24,36,43,150,77,47,0,4,19,32,1,0,33,55,19,72,38,13,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,2,5,68,82,20,16,18,20,35,40,639,80,48,0,3,20,15,13,9,30,52,17,48,47,13,9
1,M,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,N,Y,0,2,75,89,13,24,11,32,37,42,141,73,56,6,3,14,53,64,87,31,56,10,61,50,8,1
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,0,2,68,92,7,32,8,43,43,49,106,79,58,1,4,12,56,75,99,28,57,19,31,80,9,7
1,M,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,1,4,74,92,17,32,8,43,42,47,147,74,50,21,4,18,53,66,62,39,54,3,70,53,6,8
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,78,96,16,18,4,77,61,71,173,88,57,0,4,15,63,85,93,34,72,19,64,46,12,5
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,74,99,3,5,1,82,66,78,147,94,56,0,6,10,58,88,98,34,78,19,50,55,13,3
1,M,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,2,3,66,98,15,18,2,64,68,91,319,101,53,4,4,12,58,68,71,38,64,24,32,78,12,9
1,M,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,4,2,65,92,49,21,8,81,60,74,190,81,50,0,4,14,51,94,99,58,54,13,71,60,14,9
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,78,11,10,22,9,28,34,184,69,37,0,4,16,22,31,29,24,68,99,37,61,1,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,3,69,99,4,3,1,53,50,64,410,91,82,1,5,10,43,64,0,1,83,1,49,40,8,7
1,M,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,2,73,94,2,19,6,43,45,49,119,82,60,0,4,16,43,81,96,24,64,22,65,52,16,8
1,M,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,2,4,75,91,23,27,9,69,54,68,184,81,52,8,3,12,48,87,92,44,53,1,80,33,8,8
1,F,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,0,2,65,95,0,5,5,95,73,97,388,111,53,0,6,11,54,61,68,34,85,17,59,49,4,8
1,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,1,3,75,86,43,23,14,77,53,63,164,82,48,11,4,17,48,87,84,44,61,3,54,60,9,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,98,4,16,2,88,69,87,180,91,55,0,4,16,55,91,99,36,69,15,61,59,6,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,0,1,66,96,11,12,4,70,64,82,368,102,70,0,6,11,49,74,15,13,76,15,49,40,12,3
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,76,99,20,23,1,71,52,65,163,82,57,0,4,17,55,71,98,27,54,7,42,73,2,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,68,99,8,8,1,83,86,114,436,118,52,0,6,11,46,71,79,20,82,12,39,60,5,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,65,86,3,6,14,35,41,45,193,81,53,0,6,21,40,58,54,38,72,99,50,55,1,8
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,68,84,16,7,16,26,36,40,123,85,34,0,6,12,16,19,8,5,69,4,59,61,6,1
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,3,73,95,30,17,5,58,53,69,556,91,51,0,4,18,49,56,36,37,62,11,49,40,4,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,94,10,14,6,70,64,82,848,102,52,0,4,8,51,50,38,34,71,99,48,47,1,2
1,F,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,7,2,67,80,40,11,20,22,32,36,104,72,49,6,4,32,18,51,56,42,71,2,54,54,3,2
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,69,95,25,19,5,55,42,47,229,80,53,0,4,26,22,28,14,4,74,7,54,60,8,8
1,F,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,Y,0,1,67,99,22,29,1,55,46,56,134,76,63,31,3,14,52,83,63,19,57,1,64,46,5,0
1,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,0,2,71,77,1,19,23,14,30,33,59,65,47,0,3,20,33,36,69,34,49,19,62,60,4,7
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,65,95,15,7,5,88,90,115,999,126,57,0,6,14,43,46,68,20,76,8,61,46,3,8
1,F,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,0,3,65,91,22,21,9,46,36,43,121,69,52,0,3,26,33,73,76,38,54,11,44,70,4,8
1,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,2,75,95,35,22,5,51,45,54,123,77,54,4,4,21,40,63,53,30,56,1,33,76,5,3
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,3,68,93,8,25,7,61,48,59,127,77,58,3,3,26,46,81,97,32,45,12,57,66,8,8
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,71,86,8,12,14,11,28,31,260,67,50,0,3,19,18,0,0,42,47,19,48,47,9,8
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,75,54,4,29,46,2,21,23,137,63,44,0,3,14,21,12,17,50,31,1,32,78,1,1
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,95,6,10,5,62,69,83,253,103,54,2,5,18,50,78,75,28,75,4,15,84,6,5
1,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,0,3,69,89,11,42,11,49,45,53,120,73,56,6,3,14,57,70,91,31,41,19,61,58,4,1
1,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,0,3,66,69,5,30,31,10,28,30,82,66,45,0,3,19,24,45,78,46,47,3,39,69,3,9
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,86,0,16,14,48,54,63,643,91,45,0,4,17,30,14,38,21,69,1,61,46,2,2
1,F,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,0,4,74,93,26,24,7,84,63,81,195,94,59,0,4,14,47,73,93,31,64,14,76,43,11,8
1,M,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,1,1,69,98,25,24,2,69,55,68,198,93,52,0,4,9,56,64,77,24,64,1,80,33,5,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,77,95,18,32,5,62,47,60,149,76,56,11,4,15,61,77,87,31,48,19,35,74,8,7
1,F,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,0,3,75,88,21,36,12,56,47,57,159,76,55,15,3,19,49,83,85,38,52,12,33,76,9,9
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,69,95,28,23,5,68,53,64,215,83,54,7,4,20,50,71,71,32,59,44,50,55,10,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,69,96,11,14,4,52,61,80,299,93,49,0,5,14,53,42,52,18,71,0,37,61,7,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,4,76,97,9,9,3,68,59,79,672,95,58,0,5,12,52,82,76,32,80,32,49,40,11,8
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,79,12,21,21,12,28,30,127,75,32,0,4,8,10,18,41,8,61,12,59,61,6,6
1,M,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,1,2,68,69,4,25,31,7,24,25,30,62,57,0,3,21,23,53,93,29,45,27,61,53,12,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,78,62,6,23,38,7,22,26,333,66,48,0,3,27,24,3,3,41,33,17,72,38,7,0
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,4,66,96,12,11,4,92,78,99,196,104,54,0,5,9,58,75,78,42,77,19,65,52,12,9
1,F,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,0,1,70,88,31,17,13,53,45,55,185,83,59,0,4,17,43,73,52,30,71,24,31,70,10,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,69,94,2,4,6,49,42,50,185,81,44,0,5,19,33,36,29,15,76,1,45,53,3,3
1,M,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,2,2,76,61,0,19,39,11,26,29,35,64,47,0,3,17,19,29,74,43,39,0,61,53,9,5
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,88,2,14,12,42,42,49,195,88,55,0,5,10,42,52,61,27,63,22,39,69,15,6
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,3,3,68,98,2,15,2,89,83,113,431,107,57,0,4,8,56,86,83,30,68,24,26,65,12,9
1,F,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,0,1,67,71,11,24,29,17,38,45,180,74,45,0,3,20,25,37,35,39,40,3,37,61,5,1
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,4,71,94,3,25,6,66,60,77,470,93,50,0,3,12,51,34,34,41,61,99,49,40,2,5
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,4,65,96,2,18,4,77,70,91,453,98,56,0,4,11,42,59,50,26,54,14,30,63,7,9
1,F,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,0,1,68,97,2,18,3,71,66,83,402,104,53,0,4,16,29,71,71,47,52,13,49,40,10,8
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,70,96,1,13,4,67,52,61,132,85,55,3,4,14,49,71,85,21,62,5,45,53,6,4
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,73,97,15,15,3,48,45,52,183,82,52,0,4,13,59,60,77,37,67,25,64,46,14,6
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,73,98,5,8,2,98,101,134,410,132,60,0,6,11,68,84,97,29,85,27,59,61,14,8
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,67,93,7,28,7,60,55,70,452,83,51,0,4,10,46,69,66,38,55,19,49,40,10,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,0,65,95,43,4,5,81,74,97,632,107,49,0,6,13,33,11,1,25,88,2,45,53,6,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,4,70,99,9,16,1,80,82,109,315,115,56,0,5,17,56,93,99,44,68,3,39,60,6,3
1,F,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,5,5,73,85,12,29,15,26,45,56,167,76,49,0,4,15,37,57,53,38,50,19,39,60,6,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,66,91,0,13,9,41,46,55,48,81,55,0,4,25,29,29,0,23,65,20,45,53,5,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,66,95,4,17,5,63,59,73,437,89,52,0,4,21,41,54,44,28,65,1,49,40,9,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,79,90,28,7,10,57,48,57,232,88,48,1,4,16,31,52,79,13,82,2,58,47,8,2
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,79,97,63,10,3,97,96,125,266,113,45,0,6,9,67,93,99,61,80,99,57,66,1,5
1,F,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,2,79,94,6,6,6,88,85,106,342,107,54,0,6,15,53,64,54,23,83,11,15,84,10,7
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,77,95,6,4,5,82,83,103,999,129,67,3,6,10,50,45,15,11,96,1,61,46,6,4
1,F,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,0,1,76,95,2,22,5,47,41,51,175,77,58,0,4,19,47,52,60,19,65,19,50,55,7,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,0,1,77,98,88,1,2,71,71,86,801,122,40,0,6,10,34,38,12,16,92,0,61,46,5,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,0,2,76,99,54,9,0,83,83,104,598,112,50,6,6,11,57,70,81,45,77,0,42,62,7,3
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,99,10,7,1,49,51,64,875,109,41,0,6,23,4,0,1,6,82,1,64,42,3,0
1,F,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,0,2,71,93,3,12,7,54,59,68,431,93,57,11,4,17,42,70,50,30,63,11,61,46,12,5
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,0,2,78,92,40,27,8,73,55,66,138,81,54,0,3,14,50,82,99,33,58,7,39,69,3,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,74,75,4,18,25,33,42,49,405,82,55,0,3,13,40,41,21,36,56,1,72,38,2,0
1,M,Y,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,1,2,72,85,28,20,15,12,29,32,96,75,59,0,4,17,48,32,63,21,63,1,40,58,5,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,1,67,79,8,33,21,2,24,25,290,68,58,0,3,22,30,16,31,26,55,8,86,36,4,1
1,M,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,1,2,69,84,19,23,16,20,34,40,769,80,50,0,3,19,43,19,6,32,45,15,49,40,7,3
1,M,N,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,1,3,65,97,20,10,3,90,75,95,236,106,53,0,6,11,68,67,75,33,79,3,55,65,15,9
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,98,8,7,2,96,102,146,999,148,60,0,6,4,60,82,97,34,83,3,26,65,4,2
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,65,94,6,27,6,55,54,66,317,86,52,0,3,24,28,77,72,48,47,21,26,65,7,7
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,65,99,17,15,1,96,110,147,851,130,51,0,6,8,63,87,92,58,74,1,64,42,3,5
1,F,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,4,3,67,94,2,16,6,72,65,84,496,98,55,0,4,15,40,72,72,34,61,23,72,38,4,9
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,3,66,96,76,13,4,84,60,76,250,95,49,0,5,13,60,54,63,36,76,19,37,75,10,9
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,67,93,50,3,7,90,75,96,428,114,38,0,6,18,42,21,18,19,91,1,58,47,4,3
1,F,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,0,1,65,80,11,22,20,10,27,30,131,69,54,3,3,16,40,36,54,27,45,2,28,76,10,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,4,78,97,0,12,3,74,67,87,602,93,56,0,4,12,52,67,49,25,69,31,49,40,10,7
1,M,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,1,2,71,93,5,45,7,65,49,61,118,73,54,15,3,13,59,77,85,34,42,11,34,68,5,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,67,77,58,40,23,53,41,46,188,77,44,4,4,17,41,43,52,44,51,2,52,85,5,4
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,2,68,95,10,39,5,41,42,48,105,72,59,33,3,20,50,79,62,25,48,4,61,53,7,7
1,M,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,0,2,67,91,3,29,9,21,34,37,88,66,51,0,3,19,50,52,78,30,48,6,31,80,13,3
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,78,91,18,37,9,54,47,55,123,76,56,0,3,19,50,74,94,29,48,27,67,62,9,1
1,M,N,N,N,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,2,78,90,44,17,10,36,37,44,193,76,67,0,4,18,44,45,63,10,63,3,54,56,8,7
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,77,60,1,26,40,6,22,23,34,62,50,0,3,22,30,37,87,29,39,1,61,53,2,1
1,F,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,2,3,69,85,33,35,15,32,46,50,293,74,49,0,3,12,41,52,77,61,44,12,61,46,5,6
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,71,87,4,34,13,10,25,28,80,63,62,2,3,26,25,41,49,12,36,1,61,53,2,2
1,F,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,1,2,67,73,7,31,27,21,32,36,106,72,45,2,4,26,38,37,63,22,53,3,61,50,5,5
1,M,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,0,2,72,87,6,36,13,14,30,33,45,64,59,42,3,24,50,70,58,24,36,1,21,99,5,6
1,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,1,3,76,93,4,12,7,66,67,80,604,102,58,0,5,13,49,80,99,41,72,9,61,46,7,2
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,0,1,68,78,2,46,22,32,34,37,82,67,54,15,3,22,33,48,69,29,43,5,25,59,14,0
1,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,0,2,77,63,1,34,37,8,29,32,153,66,46,4,3,17,38,31,42,43,40,12,52,59,9,7
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,75,99,3,21,0,27,37,41,151,75,49,0,4,15,32,24,26,16,61,99,50,55,2,0
1,F,Y,N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,0,3,79,98,23,11,2,95,87,113,296,106,56,0,5,8,65,89,99,38,77,11,64,46,12,4
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,94,3,16,6,51,54,66,986,96,55,0,4,18,40,30,59,19,69,4,42,62,4,2
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,65,87,17,25,13,35,40,46,124,75,56,0,4,20,47,73,79,27,59,1,19,78,2,1
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,2,66,86,12,15,14,41,43,48,203,77,48,0,4,16,31,22,18,25,61,1,50,55,6,2
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,72,99,15,5,1,91,95,133,999,138,57,0,6,17,52,61,69,33,85,1,27,65,3,0
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,75,92,21,43,8,38,39,47,132,71,55,33,3,21,51,70,67,34,43,19,33,76,7,5
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,76,99,73,12,1,82,63,78,180,95,36,0,6,22,30,41,42,12,75,0,59,61,9,6
1,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,71,79,27,9,21,26,37,44,507,79,47,0,4,18,35,20,17,34,62,4,48,47,3,0
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,3,77,72,5,12,28,8,24,28,610,70,48,0,3,17,22,10,0,38,46,12,48,47,4,8
1,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,99,12,19,1,56,67,83,328,97,56,0,5,10,65,85,99,35,68,6,34,65,6,5
